date,start_station_id,start_station_name,n_trips,avg_trip_duration_min,median_trip_duration_min,n_member,n_casual,share_member,share_casual,prev_n_trips,delta_n_trips,delta_n_trips_pct,n_trips_7day_avg,rank_by_date
2024-01-17,HB105,City Hall - Washington St & 1 St,29,6.295402298850575,5.3,23,6,0.7931034482758621,0.20689655172413793,14,15,1.0714285714285714,40.42857142857143,9
2024-01-17,HB304,7 St & Monroe St,27,6.139506172839507,5.316666666666666,18,9,0.6666666666666666,0.3333333333333333,11,16,1.4545454545454546,24.428571428571427,10
2024-01-18,HB102,Hoboken Terminal - River St & Hudson Pl,86,7.185852713178295,5.416666666666667,74,12,0.8604651162790697,0.13953488372093023,69,17,0.2463768115942029,78.42857142857143,1
2024-01-18,JC115,Grove St PATH,58,8.37126436781609,5.35,55,3,0.9482758620689655,0.05172413793103448,66,-8,-0.12121212121212122,61.857142857142854,2
2024-01-18,HB609,River St & 1 St,42,6.280952380952383,4.883333333333334,38,4,0.9047619047619048,0.09523809523809523,35,7,0.2,34.714285714285715,3
2024-01-18,JC066,Newport PATH,40,6.338333333333333,5.733333333333333,38,2,0.95,0.05,36,4,0.1111111111111111,37.714285714285715,4
2024-01-18,HB105,City Hall - Washington St & 1 St,39,7.183760683760684,5.4,35,4,0.8974358974358975,0.10256410256410256,29,10,0.3448275862068966,37.857142857142854,5
2024-01-18,JC109,Bergen Ave & Sip Ave,38,6.082456140350878,5.3,32,6,0.8421052631578947,0.15789473684210525,41,-3,-0.07317073170731707,38.857142857142854,6
2024-01-18,HB101,Hoboken Terminal - Hudson St & Hudson Pl,37,8.07252252252252,6.25,30,7,0.8108108108108109,0.1891891891891892,37,0,0.0,37.0,7
2024-01-18,HB303,Clinton St & 7 St,35,4.664285714285715,4.266666666666667,33,2,0.9428571428571428,0.05714285714285714,18,17,0.9444444444444444,27.142857142857142,8
2024-01-18,JC009,Hamilton Park,35,5.6504761904761915,4.816666666666666,33,2,0.9428571428571428,0.05714285714285714,21,14,0.6666666666666666,33.0,9
2024-01-18,HB603,8 St & Washington St,32,8.102083333333333,4.1,28,4,0.875,0.125,25,7,0.28,28.857142857142858,10
2024-01-19,JC115,Grove St PATH,65,5.363076923076923,4.916666666666667,62,3,0.9538461538461539,0.046153846153846156,58,7,0.1206896551724138,55.285714285714285,1
2024-01-19,HB102,Hoboken Terminal - River St & Hudson Pl,58,6.072988505747127,4.833333333333333,51,7,0.8793103448275862,0.1206896551724138,86,-28,-0.32558139534883723,70.57142857142857,2
2024-01-19,JC109,Bergen Ave & Sip Ave,32,5.723958333333334,4.633333333333334,28,4,0.875,0.125,38,-6,-0.15789473684210525,36.142857142857146,3
2024-01-19,JC066,Newport PATH,30,8.165,6.483333333333333,28,2,0.9333333333333333,0.06666666666666667,40,-10,-0.25,33.857142857142854,4
2024-01-19,HB105,City Hall - Washington St & 1 St,29,9.524137931034483,7.083333333333333,20,9,0.6896551724137931,0.3103448275862069,39,-10,-0.2564102564102564,35.0,5
2024-01-19,HB303,Clinton St & 7 St,28,5.504761904761906,4.433333333333334,26,2,0.9285714285714286,0.07142857142857142,35,-7,-0.2,25.857142857142858,6
2024-01-19,JC009,Hamilton Park,28,7.009523809523808,4.883333333333334,25,3,0.8928571428571429,0.10714285714285714,35,-7,-0.2,28.428571428571427,7
2024-01-19,HB402,Madison St & 1 St,23,5.653623188405797,4.216666666666667,18,5,0.782608695652174,0.21739130434782608,19,4,0.21052631578947367,20.571428571428573,8
2024-01-19,HB603,8 St & Washington St,22,4.571969696969697,4.0,20,2,0.9090909090909091,0.09090909090909091,32,-10,-0.3125,25.714285714285715,9
2024-01-19,HB501,Columbus Park - Clinton St & 9 St,20,4.648333333333333,4.266666666666667,17,3,0.85,0.15,10,10,1.0,24.571428571428573,10
2024-01-20,HB101,Hoboken Terminal - Hudson St & Hudson Pl,43,8.726744186046512,6.266666666666667,34,9,0.7906976744186046,0.20930232558139536,19,24,1.263157894736842,33.0,1
2024-01-20,JC116,Exchange Pl,35,6.722857142857143,6.083333333333333,33,2,0.9428571428571428,0.05714285714285714,16,19,1.1875,20.857142857142858,2
2024-01-20,HB502,11 St & Washington St,31,10.38763440860215,6.183333333333334,24,7,0.7741935483870968,0.22580645161290322,16,15,0.9375,20.285714285714285,3
2024-01-20,JC105,Hoboken Ave at Monmouth St,31,11.628494623655914,6.333333333333333,23,8,0.7419354838709677,0.25806451612903225,11,20,1.8181818181818181,19.857142857142858,4
2024-01-20,JC066,Newport PATH,30,11.810555555555558,8.3,25,5,0.8333333333333334,0.16666666666666666,30,0,0.0,31.285714285714285,5
2024-01-20,HB102,Hoboken Terminal - River St & Hudson Pl,29,6.161494252873563,6.266666666666667,24,5,0.8275862068965517,0.1724137931034483,58,-29,-0.5,60.714285714285715,6
2024-01-20,HB609,River St & 1 St,28,8.755357142857145,6.216666666666667,16,12,0.5714285714285714,0.42857142857142855,18,10,0.5555555555555556,30.714285714285715,7
2024-01-20,HB501,Columbus Park - Clinton St & 9 St,27,9.046913580246915,5.866666666666666,22,5,0.8148148148148148,0.18518518518518517,20,7,0.35,23.142857142857142,8
2024-01-20,HB603,8 St & Washington St,26,9.207692307692309,4.433333333333334,20,6,0.7692307692307693,0.23076923076923078,22,4,0.18181818181818182,24.428571428571427,9
2024-01-20,HB105,City Hall - Washington St & 1 St,25,6.3340000000000005,5.733333333333333,19,6,0.76,0.24,29,-4,-0.13793103448275862,30.857142857142858,10
2024-01-21,HB102,Hoboken Terminal - River St & Hudson Pl,46,7.019202898550722,6.883333333333334,31,15,0.6739130434782609,0.32608695652173914,29,17,0.5862068965517241,57.285714285714285,1
2024-01-21,JC115,Grove St PATH,34,7.829411764705884,5.233333333333333,30,4,0.8823529411764706,0.11764705882352941,23,11,0.4782608695652174,49.57142857142857,2
2024-01-21,HB101,Hoboken Terminal - Hudson St & Hudson Pl,27,6.41111111111111,6.3,21,6,0.7777777777777778,0.2222222222222222,43,-16,-0.37209302325581395,30.857142857142858,3
2024-01-21,JC014,Columbus Drive,27,8.770987654320988,6.066666666666666,24,3,0.8888888888888888,0.1111111111111111,15,12,0.8,15.142857142857142,4
2024-01-21,HB603,8 St & Washington St,25,5.942000000000002,3.783333333333333,17,8,0.68,0.32,26,-1,-0.038461538461538464,24.142857142857142,5
2024-01-21,HB501,Columbus Park - Clinton St & 9 St,23,7.114492753623189,5.633333333333334,19,4,0.8260869565217391,0.17391304347826086,27,-4,-0.14814814814814814,22.285714285714285,6
2024-01-21,HB303,Clinton St & 7 St,22,4.5636363636363635,4.516666666666667,20,2,0.9090909090909091,0.09090909090909091,18,4,0.2222222222222222,22.857142857142858,7
2024-01-21,JC009,Hamilton Park,22,5.140151515151515,3.716666666666667,22,0,1.0,0.0,15,7,0.4666666666666667,24.857142857142858,8
2024-01-21,JC116,Exchange Pl,22,7.381060606060607,7.266666666666667,18,4,0.8181818181818182,0.18181818181818182,35,-13,-0.37142857142857144,21.0,9
2024-01-21,HB105,City Hall - Washington St & 1 St,21,8.923809523809522,5.55,17,4,0.8095238095238095,0.19047619047619047,25,-4,-0.16,27.857142857142858,10
2024-01-22,JC115,Grove St PATH,124,7.260618279569893,4.683333333333334,115,9,0.9274193548387096,0.07258064516129033,34,90,2.6470588235294117,57.714285714285715,1
2024-01-22,HB102,Hoboken Terminal - River St & Hudson Pl,85,5.8425490196078425,4.916666666666667,69,16,0.8117647058823529,0.18823529411764706,46,39,0.8478260869565217,59.0,2
2024-01-22,HB609,River St & 1 St,50,5.857666666666667,5.016666666666667,44,6,0.88,0.12,21,29,1.380952380952381,30.142857142857142,3
2024-01-22,JC109,Bergen Ave & Sip Ave,43,8.893798449612403,4.416666666666667,42,1,0.9767441860465116,0.023255813953488372,12,31,2.5833333333333335,32.42857142857143,4
2024-01-22,HB101,Hoboken Terminal - Hudson St & Hudson Pl,42,5.698015873015872,5.733333333333333,33,9,0.7857142857142857,0.21428571428571427,27,15,0.5555555555555556,32.42857142857143,5
2024-01-22,JC066,Newport PATH,42,7.690079365079364,6.283333333333333,39,3,0.9285714285714286,0.07142857142857142,18,24,1.3333333333333333,30.857142857142858,6
2024-01-22,HB501,Columbus Park - Clinton St & 9 St,41,6.217479674796747,5.45,34,7,0.8292682926829268,0.17073170731707318,23,18,0.782608695652174,24.428571428571427,7
2024-01-22,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,40,5.690416666666669,5.35,31,9,0.775,0.225,8,32,4.0,19.142857142857142,8
2024-01-22,JC009,Hamilton Park,40,7.008749999999997,5.216666666666667,34,6,0.85,0.15,22,18,0.8181818181818182,25.714285714285715,9
2024-01-22,HB105,City Hall - Washington St & 1 St,38,6.546052631578947,4.883333333333334,33,5,0.868421052631579,0.13157894736842105,21,17,0.8095238095238095,27.857142857142858,10
2024-01-23,HB102,Hoboken Terminal - River St & Hudson Pl,114,5.19751461988304,4.9,96,18,0.8421052631578947,0.15789473684210525,85,29,0.3411764705882353,69.57142857142857,1
2024-01-23,JC115,Grove St PATH,104,5.233333333333331,4.65,102,2,0.9807692307692307,0.019230769230769232,124,-20,-0.16129032258064516,67.71428571428571,2
2024-01-23,JC109,Bergen Ave & Sip Ave,55,6.3506060606060615,5.083333333333333,52,3,0.9454545454545454,0.05454545454545454,43,12,0.27906976744186046,35.0,3
2024-01-23,HB101,Hoboken Terminal - Hudson St & Hudson Pl,52,5.616346153846155,5.383333333333334,42,10,0.8076923076923077,0.19230769230769232,42,10,0.23809523809523808,36.714285714285715,4
2024-01-23,HB609,River St & 1 St,48,6.16354166666667,5.016666666666667,42,6,0.875,0.125,50,-2,-0.04,34.57142857142857,5
2024-01-23,JC066,Newport PATH,46,7.8340579710144915,6.9,40,6,0.8695652173913043,0.13043478260869565,42,4,0.09523809523809523,34.57142857142857,6
2024-01-23,HB105,City Hall - Washington St & 1 St,42,6.310714285714285,5.316666666666666,37,5,0.8809523809523809,0.11904761904761904,38,4,0.10526315789473684,31.857142857142858,7
2024-01-23,HB501,Columbus Park - Clinton St & 9 St,40,4.763333333333334,4.483333333333333,34,6,0.85,0.15,41,-1,-0.024390243902439025,28.0,8
2024-01-23,HB602,Stevens - River Ter & 6 St,40,4.607083333333334,3.55,36,4,0.9,0.1,35,5,0.14285714285714285,24.857142857142858,9
2024-01-23,JC009,Hamilton Park,38,5.642982456140353,4.966666666666667,35,3,0.9210526315789473,0.07894736842105263,40,-2,-0.05,28.428571428571427,10
2024-01-24,HB102,Hoboken Terminal - River St & Hudson Pl,102,6.130882352941176,4.7,93,9,0.9117647058823529,0.08823529411764706,114,-12,-0.10526315789473684,74.28571428571429,1
2024-01-24,JC115,Grove St PATH,78,6.197435897435897,5.3,73,5,0.9358974358974359,0.0641025641025641,104,-26,-0.25,69.42857142857143,2
2024-01-24,HB101,Hoboken Terminal - Hudson St & Hudson Pl,52,7.514743589743589,5.433333333333334,42,10,0.8076923076923077,0.19230769230769232,52,0,0.0,38.857142857142854,3
2024-01-24,JC109,Bergen Ave & Sip Ave,50,7.050333333333335,5.75,43,7,0.86,0.14,55,-5,-0.09090909090909091,36.285714285714285,4
2024-01-24,HB602,Stevens - River Ter & 6 St,44,4.759469696969696,3.85,37,7,0.8409090909090909,0.1590909090909091,40,4,0.1,27.571428571428573,5
2024-01-24,HB609,River St & 1 St,40,7.905000000000003,5.533333333333333,33,7,0.825,0.175,48,-8,-0.16666666666666666,35.285714285714285,6
2024-01-24,JC066,Newport PATH,40,9.682916666666666,5.85,37,3,0.925,0.075,46,-6,-0.13043478260869565,35.142857142857146,7
2024-01-24,HB301,4 St & Grand St,38,4.392543859649123,4.45,36,2,0.9473684210526315,0.05263157894736842,27,11,0.4074074074074074,20.142857142857142,8
2024-01-24,HB105,City Hall - Washington St & 1 St,36,4.888888888888888,3.85,33,3,0.9166666666666666,0.08333333333333333,42,-6,-0.14285714285714285,32.857142857142854,9
2024-01-24,HB501,Columbus Park - Clinton St & 9 St,36,7.8337962962962955,4.883333333333334,34,2,0.9444444444444444,0.05555555555555555,40,-4,-0.1,28.142857142857142,10
2024-01-25,HB102,Hoboken Terminal - River St & Hudson Pl,111,6.20825825825826,5.45,89,22,0.8018018018018018,0.1981981981981982,102,9,0.08823529411764706,77.85714285714286,1
2024-01-25,JC115,Grove St PATH,94,5.617553191489362,4.916666666666667,87,7,0.925531914893617,0.07446808510638298,78,16,0.20512820512820512,74.57142857142857,2
2024-01-25,JC109,Bergen Ave & Sip Ave,59,9.516101694915259,5.233333333333333,53,6,0.8983050847457628,0.1016949152542373,50,9,0.18,39.285714285714285,3
2024-01-25,HB101,Hoboken Terminal - Hudson St & Hudson Pl,56,6.406547619047619,5.733333333333333,47,9,0.8392857142857143,0.16071428571428573,52,4,0.07692307692307693,41.57142857142857,4
2024-01-25,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,51,8.604575163398694,7.05,42,9,0.8235294117647058,0.17647058823529413,26,25,0.9615384615384616,24.857142857142858,5
2024-01-25,HB105,City Hall - Washington St & 1 St,51,7.317647058823529,5.6,40,11,0.7843137254901961,0.21568627450980393,36,15,0.4166666666666667,34.57142857142857,6
2024-01-25,HB609,River St & 1 St,49,5.693537414965987,4.733333333333333,43,6,0.8775510204081632,0.12244897959183673,40,9,0.225,36.285714285714285,7
2024-01-25,HB402,Madison St & 1 St,46,4.769565217391304,3.85,35,11,0.7608695652173914,0.2391304347826087,33,13,0.3939393939393939,25.857142857142858,8
2024-01-25,HB603,8 St & Washington St,46,5.258333333333334,3.9166666666666665,39,7,0.8478260869565217,0.15217391304347827,35,11,0.3142857142857143,31.142857142857142,9
2024-01-25,JC066,Newport PATH,41,14.628861788617886,7.733333333333333,34,7,0.8292682926829268,0.17073170731707318,40,1,0.025,35.285714285714285,10
2024-01-26,HB102,Hoboken Terminal - River St & Hudson Pl,100,7.737500000000001,6.3,73,27,0.73,0.27,111,-11,-0.0990990990990991,83.85714285714286,1
2024-01-26,JC115,Grove St PATH,86,6.938759689922481,5.35,79,7,0.9186046511627907,0.08139534883720931,94,-8,-0.0851063829787234,77.57142857142857,2
2024-01-26,HB101,Hoboken Terminal - Hudson St & Hudson Pl,52,6.436217948717949,5.35,42,10,0.8076923076923077,0.19230769230769232,56,-4,-0.07142857142857142,46.285714285714285,3
2024-01-26,HB603,8 St & Washington St,52,4.516987179487179,3.8833333333333333,44,8,0.8461538461538461,0.15384615384615385,46,6,0.13043478260869565,35.42857142857143,4
2024-01-26,JC066,Newport PATH,48,6.9444444444444455,6.166666666666667,40,8,0.8333333333333334,0.16666666666666666,41,7,0.17073170731707318,37.857142857142854,5
2024-01-26,JC109,Bergen Ave & Sip Ave,48,6.78298611111111,5.566666666666666,41,7,0.8541666666666666,0.14583333333333334,59,-11,-0.1864406779661017,41.57142857142857,6
2024-01-26,HB105,City Hall - Washington St & 1 St,44,8.647727272727273,5.3,33,11,0.75,0.25,51,-7,-0.13725490196078433,36.714285714285715,7
2024-01-26,HB501,Columbus Park - Clinton St & 9 St,43,6.912015503875967,5.416666666666667,32,11,0.7441860465116279,0.2558139534883721,32,11,0.34375,34.57142857142857,8
2024-01-26,HB402,Madison St & 1 St,41,4.678861788617887,4.166666666666667,31,10,0.7560975609756098,0.24390243902439024,46,-5,-0.10869565217391304,28.428571428571427,9
2024-01-26,HB609,River St & 1 St,40,5.673333333333333,4.866666666666666,33,7,0.825,0.175,49,-9,-0.1836734693877551,39.42857142857143,10
2024-01-27,HB102,Hoboken Terminal - River St & Hudson Pl,108,8.367129629629632,6.166666666666667,67,41,0.6203703703703703,0.37962962962962965,100,8,0.08,95.14285714285714,1
2024-01-27,JC116,Exchange Pl,72,7.445370370370371,6.066666666666666,59,13,0.8194444444444444,0.18055555555555555,30,42,1.4,36.142857142857146,2
2024-01-27,JC066,Newport PATH,65,9.048205128205126,7.683333333333334,50,15,0.7692307692307693,0.23076923076923078,48,17,0.3541666666666667,42.857142857142854,3
2024-01-27,JC115,Grove St PATH,64,5.986979166666665,4.666666666666667,61,3,0.953125,0.046875,86,-22,-0.2558139534883721,83.42857142857143,4
2024-01-27,HB101,Hoboken Terminal - Hudson St & Hudson Pl,54,8.095987654320986,6.9,35,19,0.6481481481481481,0.35185185185185186,52,2,0.038461538461538464,47.857142857142854,5
2024-01-27,HB502,11 St & Washington St,52,5.913141025641025,5.383333333333334,37,15,0.7115384615384616,0.28846153846153844,28,24,0.8571428571428571,31.714285714285715,6
2024-01-27,HB603,8 St & Washington St,50,5.0343333333333335,4.05,34,16,0.68,0.32,52,-2,-0.038461538461538464,38.857142857142854,7
2024-01-27,JC109,Bergen Ave & Sip Ave,48,9.276041666666666,6.15,43,5,0.8958333333333334,0.10416666666666667,48,0,0.0,45.0,8
2024-01-27,JC105,Hoboken Ave at Monmouth St,47,7.73900709219858,7.25,32,15,0.6808510638297872,0.3191489361702128,27,20,0.7407407407407407,25.285714285714285,9
2024-01-27,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,46,10.866666666666669,7.116666666666666,35,11,0.7608695652173914,0.2391304347826087,15,31,2.066666666666667,31.0,10
2024-01-28,HB102,Hoboken Terminal - River St & Hudson Pl,45,6.693703703703707,5.583333333333333,39,6,0.8666666666666667,0.13333333333333333,108,-63,-0.5833333333333334,95.0,1
2024-01-28,JC115,Grove St PATH,34,7.667647058823529,5.183333333333334,29,5,0.8529411764705882,0.14705882352941177,64,-30,-0.46875,83.42857142857143,2
2024-01-28,HB609,River St & 1 St,28,4.906547619047619,4.066666666666666,25,3,0.8928571428571429,0.10714285714285714,35,-7,-0.2,41.42857142857143,3
2024-01-28,HB101,Hoboken Terminal - Hudson St & Hudson Pl,25,6.645333333333334,5.6,18,7,0.72,0.28,54,-29,-0.5370370370370371,47.57142857142857,4
2024-01-28,HB303,Clinton St & 7 St,23,6.503623188405798,5.033333333333333,16,7,0.6956521739130435,0.30434782608695654,38,-15,-0.39473684210526316,28.857142857142858,5
2024-01-28,HB502,11 St & Washington St,19,6.457894736842105,4.883333333333334,18,1,0.9473684210526315,0.05263157894736842,52,-33,-0.6346153846153846,31.428571428571427,6
2024-01-28,HB603,8 St & Washington St,19,4.218421052631579,4.033333333333333,14,5,0.7368421052631579,0.2631578947368421,50,-31,-0.62,38.0,7
2024-01-28,JC008,Newport Pkwy,19,11.507894736842106,6.366666666666666,17,2,0.8947368421052632,0.10526315789473684,36,-17,-0.4722222222222222,25.142857142857142,8
2024-01-28,HB505,Willow Ave & 12 St,18,5.141666666666667,4.733333333333333,13,5,0.7222222222222222,0.2777777777777778,26,-8,-0.3076923076923077,19.571428571428573,9
2024-01-28,HB305,9 St HBLR - Jackson St & 8 St,17,5.262745098039216,5.266666666666667,17,0,1.0,0.0,34,-17,-0.5,24.142857142857142,10
2024-01-29,HB102,Hoboken Terminal - River St & Hudson Pl,118,6.147457627118648,5.183333333333334,104,14,0.8813559322033898,0.11864406779661017,45,73,1.6222222222222222,99.71428571428571,1
2024-01-29,JC115,Grove St PATH,88,6.606439393939397,4.583333333333333,87,1,0.9886363636363636,0.011363636363636364,34,54,1.588235294117647,78.28571428571429,2
2024-01-29,JC066,Newport PATH,55,7.452121212121213,6.933333333333334,50,5,0.9090909090909091,0.09090909090909091,10,45,4.5,43.57142857142857,3
2024-01-29,JC109,Bergen Ave & Sip Ave,55,9.228787878787879,4.95,48,7,0.8727272727272727,0.12727272727272726,15,40,2.6666666666666665,47.142857142857146,4
2024-01-29,HB105,City Hall - Washington St & 1 St,53,5.944339622641509,4.516666666666667,47,6,0.8867924528301887,0.11320754716981132,14,39,2.7857142857142856,40.42857142857143,5
2024-01-29,HB101,Hoboken Terminal - Hudson St & Hudson Pl,47,4.977304964539007,4.283333333333333,41,6,0.8723404255319149,0.1276595744680851,25,22,0.88,48.285714285714285,6
2024-01-29,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,44,7.56098484848485,6.333333333333333,35,9,0.7954545454545454,0.20454545454545456,14,30,2.142857142857143,32.42857142857143,7
2024-01-29,HB609,River St & 1 St,42,5.067063492063492,4.366666666666666,40,2,0.9523809523809523,0.047619047619047616,28,14,0.5,40.285714285714285,8
2024-01-29,HB603,8 St & Washington St,41,4.885772357723579,3.816666666666667,32,9,0.7804878048780488,0.21951219512195122,19,22,1.1578947368421053,39.285714285714285,9
2024-01-29,HB602,Stevens - River Ter & 6 St,40,4.268333333333333,3.3833333333333333,38,2,0.95,0.05,12,28,2.3333333333333335,30.571428571428573,10
2024-01-30,HB102,Hoboken Terminal - River St & Hudson Pl,120,6.183194444444444,5.15,103,17,0.8583333333333333,0.14166666666666666,118,2,0.01694915254237288,100.57142857142857,1
2024-01-30,JC115,Grove St PATH,105,5.801428571428572,4.716666666666667,102,3,0.9714285714285714,0.02857142857142857,88,17,0.19318181818181818,78.42857142857143,2
2024-01-30,JC109,Bergen Ave & Sip Ave,70,5.466666666666666,5.183333333333334,65,5,0.9285714285714286,0.07142857142857142,55,15,0.2727272727272727,49.285714285714285,3
2024-01-30,HB609,River St & 1 St,55,7.567575757575756,5.733333333333333,49,6,0.8909090909090909,0.10909090909090909,42,13,0.30952380952380953,41.285714285714285,4
2024-01-30,HB101,Hoboken Terminal - Hudson St & Hudson Pl,53,5.438364779874214,4.916666666666667,48,5,0.9056603773584906,0.09433962264150944,47,6,0.1276595744680851,48.42857142857143,5
2024-01-30,JC009,Hamilton Park,52,6.134935897435895,5.433333333333334,48,4,0.9230769230769231,0.07692307692307693,31,21,0.6774193548387096,35.285714285714285,6
2024-01-30,JC066,Newport PATH,48,9.300000000000002,6.283333333333333,45,3,0.9375,0.0625,55,-7,-0.12727272727272726,43.857142857142854,7
2024-01-30,JC116,Exchange Pl,48,5.834374999999999,4.7,46,2,0.9583333333333334,0.041666666666666664,32,16,0.5,37.0,8
2024-01-30,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,46,6.183333333333334,5.2,40,6,0.8695652173913043,0.13043478260869565,44,2,0.045454545454545456,34.57142857142857,9
2024-01-30,HB602,Stevens - River Ter & 6 St,46,4.790579710144926,3.933333333333333,41,5,0.8913043478260869,0.10869565217391304,40,6,0.15,31.428571428571427,10
2024-01-31,HB102,Hoboken Terminal - River St & Hudson Pl,115,6.042753623188404,5.233333333333333,101,14,0.8782608695652174,0.12173913043478261,120,-5,-0.041666666666666664,102.42857142857143,1
2024-01-31,JC115,Grove St PATH,86,5.754457364341085,4.8,85,1,0.9883720930232558,0.011627906976744186,105,-19,-0.18095238095238095,79.57142857142857,2
2024-01-31,JC109,Bergen Ave & Sip Ave,62,10.432795698924732,5.683333333333334,55,7,0.8870967741935484,0.11290322580645161,70,-8,-0.11428571428571428,51.0,3
2024-01-31,JC066,Newport PATH,57,7.936842105263158,6.633333333333334,54,3,0.9473684210526315,0.05263157894736842,48,9,0.1875,46.285714285714285,4
2024-01-31,HB101,Hoboken Terminal - Hudson St & Hudson Pl,56,6.144642857142856,5.483333333333333,49,7,0.875,0.125,53,3,0.05660377358490566,49.0,5
2024-01-31,HB105,City Hall - Washington St & 1 St,53,5.99245283018868,5.066666666666666,46,7,0.8679245283018868,0.1320754716981132,43,10,0.23255813953488372,43.0,6
2024-01-31,HB602,Stevens - River Ter & 6 St,50,4.867,3.8,46,4,0.92,0.08,46,4,0.08695652173913043,32.285714285714285,7
2024-01-31,HB609,River St & 1 St,47,5.882978723404256,4.75,39,8,0.8297872340425532,0.1702127659574468,55,-8,-0.14545454545454545,42.285714285714285,8
2024-01-31,HB603,8 St & Washington St,45,4.931851851851851,4.333333333333333,37,8,0.8222222222222222,0.17777777777777778,36,9,0.25,41.285714285714285,9
2024-01-31,JC009,Hamilton Park,45,5.833333333333333,5.366666666666666,42,3,0.9333333333333333,0.06666666666666667,52,-7,-0.1346153846153846,36.857142857142854,10
2024-02-01,HB102,Hoboken Terminal - River St & Hudson Pl,119,6.964005602240895,5.6,96,23,0.8067226890756303,0.19327731092436976,115,4,0.034782608695652174,103.57142857142857,1
2024-02-01,JC115,Grove St PATH,107,5.697819314641745,4.5,98,9,0.9158878504672897,0.08411214953271028,86,21,0.2441860465116279,81.42857142857143,2
2024-02-01,JC109,Bergen Ave & Sip Ave,65,9.181538461538462,5.816666666666666,56,9,0.8615384615384616,0.13846153846153847,62,3,0.04838709677419355,51.857142857142854,3
2024-02-01,HB101,Hoboken Terminal - Hudson St & Hudson Pl,56,8.089583333333334,6.283333333333333,46,10,0.8214285714285714,0.17857142857142858,56,0,0.0,49.0,4
2024-02-01,HB609,River St & 1 St,55,5.6430303030303035,4.733333333333333,52,3,0.9454545454545454,0.05454545454545454,47,8,0.1702127659574468,43.142857142857146,5
2024-02-01,JC009,Hamilton Park,54,6.458641975308644,4.366666666666666,45,9,0.8333333333333334,0.16666666666666666,45,9,0.2,39.714285714285715,6
2024-02-01,JC066,Newport PATH,54,7.34969135802469,6.9,51,3,0.9444444444444444,0.05555555555555555,57,-3,-0.05263157894736842,48.142857142857146,7
2024-02-01,HB603,8 St & Washington St,53,5.149685534591196,4.083333333333333,45,8,0.8490566037735849,0.1509433962264151,45,8,0.17777777777777778,42.285714285714285,8
2024-02-01,HB105,City Hall - Washington St & 1 St,51,5.905882352941175,5.166666666666667,44,7,0.8627450980392157,0.13725490196078433,53,-2,-0.03773584905660377,43.0,9
2024-02-01,HB501,Columbus Park - Clinton St & 9 St,50,5.327333333333334,4.683333333333334,42,8,0.84,0.16,33,17,0.5151515151515151,35.142857142857146,10
2024-02-02,JC115,Grove St PATH,98,6.270068027210877,5.1,90,8,0.9183673469387755,0.08163265306122448,107,-9,-0.08411214953271028,83.14285714285714,1
2024-02-02,HB102,Hoboken Terminal - River St & Hudson Pl,93,5.420967741935482,4.716666666666667,76,17,0.8172043010752689,0.1827956989247312,119,-26,-0.2184873949579832,102.57142857142857,2
2024-02-02,JC109,Bergen Ave & Sip Ave,53,5.185849056603775,4.35,48,5,0.9056603773584906,0.09433962264150944,65,-12,-0.18461538461538463,52.57142857142857,3
2024-02-02,HB101,Hoboken Terminal - Hudson St & Hudson Pl,48,7.204166666666667,5.8,37,11,0.7708333333333334,0.22916666666666666,56,-8,-0.14285714285714285,48.42857142857143,4
2024-02-02,JC009,Hamilton Park,47,5.213829787234042,4.75,39,8,0.8297872340425532,0.1702127659574468,54,-7,-0.12962962962962962,40.714285714285715,5
2024-02-02,JC066,Newport PATH,46,7.444202898550725,6.266666666666667,42,4,0.9130434782608695,0.08695652173913043,54,-8,-0.14814814814814814,47.857142857142854,6
2024-02-02,HB501,Columbus Park - Clinton St & 9 St,43,5.283333333333332,4.866666666666666,39,4,0.9069767441860465,0.09302325581395349,50,-7,-0.14,35.142857142857146,7
2024-02-02,HB502,11 St & Washington St,41,5.821138211382114,4.6,34,7,0.8292682926829268,0.17073170731707318,29,12,0.41379310344827586,35.57142857142857,8
2024-02-02,HB402,Madison St & 1 St,38,5.73859649122807,3.6166666666666667,33,5,0.868421052631579,0.13157894736842105,26,12,0.46153846153846156,29.428571428571427,9
2024-02-02,HB303,Clinton St & 7 St,37,4.440090090090091,4.0,32,5,0.8648648648648649,0.13513513513513514,30,7,0.23333333333333334,33.42857142857143,10
2024-02-03,HB102,Hoboken Terminal - River St & Hudson Pl,114,8.967397660818715,7.083333333333333,87,27,0.7631578947368421,0.23684210526315788,93,21,0.22580645161290322,103.42857142857143,1
2024-02-03,JC115,Grove St PATH,86,7.23410852713178,5.416666666666667,79,7,0.9186046511627907,0.08139534883720931,98,-12,-0.12244897959183673,86.28571428571429,2
2024-02-03,HB101,Hoboken Terminal - Hudson St & Hudson Pl,60,6.593333333333333,5.75,39,21,0.65,0.35,48,12,0.25,49.285714285714285,3
2024-02-03,JC105,Hoboken Ave at Monmouth St,46,7.327536231884061,6.766666666666667,27,19,0.5869565217391305,0.41304347826086957,20,26,1.3,28.0,4
