date,start_station_id,start_station_name,n_trips,avg_trip_duration_min,median_trip_duration_min,n_member,n_casual,share_member,share_casual,prev_n_trips,delta_n_trips,delta_n_trips_pct,n_trips_7day_avg
2024-01-03,JC008,Newport Pkwy,50,10.768999999999998,8.35,44,6,0.88,0.12,38,12,0.3157894736842105,41.333333333333336
2024-01-03,JC009,Hamilton Park,45,5.2018518518518535,4.25,42,3,0.9333333333333333,0.06666666666666667,38,7,0.18421052631578946,34.0
2024-01-03,JC013,Marin Light Rail,37,5.970270270270269,3.566666666666667,34,3,0.918918918918919,0.08108108108108109,28,9,0.32142857142857145,27.666666666666668
2024-01-03,JC014,Columbus Drive,34,8.0671568627451,5.866666666666666,31,3,0.9117647058823529,0.08823529411764706,34,0,0.0,30.666666666666668
2024-01-03,JC018,5 Corners Library,4,6.2375,6.133333333333334,1,3,0.25,0.75,14,-10,-0.7142857142857143,7.333333333333333
2024-01-03,JC019,Hilltop,12,7.083333333333335,5.383333333333334,11,1,0.9166666666666666,0.08333333333333333,6,6,1.0,7.666666666666667
2024-01-03,JC020,Baldwin at Montgomery,14,7.0440476190476184,6.3,12,2,0.8571428571428571,0.14285714285714285,14,0,0.0,14.666666666666666
2024-01-03,JC022,Oakland Ave,17,10.423529411764704,6.433333333333334,14,3,0.8235294117647058,0.17647058823529413,16,1,0.0625,14.333333333333334
2024-01-03,JC023,Brunswick St,30,6.8883333333333345,5.383333333333334,28,2,0.9333333333333333,0.06666666666666667,3,27,9.0,12.0
2024-01-03,JC024,Pershing Field,6,11.930555555555557,12.6,3,3,0.5,0.5,12,-6,-0.5,8.0
2024-01-03,JC027,Jersey & 6th St,9,4.022222222222222,3.183333333333333,9,0,1.0,0.0,18,-9,-0.5,11.666666666666666
2024-01-03,JC032,Newark Ave,29,6.899999999999999,5.45,22,7,0.7586206896551724,0.2413793103448276,27,2,0.07407407407407407,25.666666666666668
2024-01-03,JC034,Christ Hospital,12,6.697222222222223,6.366666666666666,10,2,0.8333333333333334,0.16666666666666666,11,1,0.09090909090909091,8.666666666666666
2024-01-03,JC035,Van Vorst Park,23,5.884057971014493,3.85,22,1,0.9565217391304348,0.043478260869565216,24,-1,-0.041666666666666664,22.0
2024-01-03,JC038,Essex Light Rail,12,5.501388888888889,4.316666666666666,11,1,0.9166666666666666,0.08333333333333333,11,1,0.09090909090909091,12.0
2024-01-03,JC051,Union St,2,13.308333333333334,12.05,2,0,1.0,0.0,3,-1,-0.3333333333333333,2.6666666666666665
2024-01-03,JC052,Liberty Light Rail,24,8.241666666666669,6.15,23,1,0.9583333333333334,0.041666666666666664,30,-6,-0.2,22.666666666666668
2024-01-03,JC053,Lincoln Park,7,11.316666666666666,7.966666666666667,7,0,1.0,0.0,5,2,0.4,6.0
2024-01-03,JC055,McGinley Square,21,5.726984126984126,3.4,19,2,0.9047619047619048,0.09523809523809523,21,0,0.0,18.0
2024-01-03,JC057,Riverview Park,14,9.728571428571428,9.083333333333334,12,2,0.8571428571428571,0.14285714285714285,11,3,0.2727272727272727,9.666666666666666
2024-01-03,JC059,Heights Elevator,3,7.827777777777778,7.3,3,0,1.0,0.0,4,-1,-0.25,3.0
2024-01-03,JC063,Jackson Square,5,16.7,15.783333333333333,5,0,1.0,0.0,8,-3,-0.375,6.0
2024-01-03,JC065,Dey St,6,3.8194444444444446,3.85,6,0,1.0,0.0,6,0,0.0,4.666666666666667
2024-01-03,JC066,Newport PATH,55,7.557878787878788,6.916666666666667,54,1,0.9818181818181818,0.01818181818181818,54,1,0.018518518518518517,44.0
2024-01-03,JC072,Morris Canal,26,6.226282051282051,3.6,21,5,0.8076923076923077,0.19230769230769232,22,4,0.18181818181818182,20.333333333333332
2024-01-03,JC074,Jersey & 3rd,27,5.968518518518518,4.683333333333334,24,3,0.8888888888888888,0.1111111111111111,21,6,0.2857142857142857,19.666666666666668
2024-01-03,JC075,Monmouth and 6th,18,6.833333333333332,4.733333333333333,17,1,0.9444444444444444,0.05555555555555555,11,7,0.6363636363636364,11.666666666666666
2024-01-03,JC076,Dixon Mills,15,7.444444444444444,5.333333333333333,12,3,0.8,0.2,13,2,0.15384615384615385,13.666666666666666
2024-01-03,JC077,Astor Place,7,18.223809523809525,8.75,5,2,0.7142857142857143,0.2857142857142857,9,-2,-0.2222222222222222,6.666666666666667
2024-01-03,JC078,Lafayette Park,22,7.247727272727272,6.966666666666667,18,4,0.8181818181818182,0.18181818181818182,22,0,0.0,18.0
2024-01-03,JC080,Leonard Gordon Park,6,8.549999999999999,5.733333333333333,5,1,0.8333333333333334,0.16666666666666666,12,-6,-0.5,8.0
2024-01-03,JC081,Brunswick & 6th,23,7.560869565217389,6.1,22,1,0.9565217391304348,0.043478260869565216,17,6,0.35294117647058826,15.333333333333334
2024-01-03,JC082,Manila & 1st,34,5.140196078431373,3.066666666666667,33,1,0.9705882352941176,0.029411764705882353,28,6,0.21428571428571427,26.0
2024-01-03,JC084,Communipaw & Berry Lane,13,7.6923076923076925,6.75,13,0,1.0,0.0,10,3,0.3,9.0
2024-01-03,JC093,Fairmount Ave,17,7.209803921568628,4.35,14,3,0.8235294117647058,0.17647058823529413,15,2,0.13333333333333333,16.666666666666668
2024-01-03,JC094,Glenwood Ave,12,7.941666666666666,4.1,9,3,0.75,0.25,10,2,0.2,8.666666666666666
2024-01-03,JC095,Bergen Ave,20,9.199166666666667,6.05,17,3,0.85,0.15,15,5,0.3333333333333333,14.0
2024-01-03,JC097,York St & Marin Blvd,9,5.833333333333332,4.533333333333333,5,4,0.5555555555555556,0.4444444444444444,7,2,0.2857142857142857,8.0
2024-01-03,JC098,Washington St,16,6.198958333333333,5.4,16,0,1.0,0.0,15,1,0.06666666666666667,18.333333333333332
2024-01-03,JC099,Montgomery St,18,9.087962962962965,5.566666666666666,17,1,0.9444444444444444,0.05555555555555555,15,3,0.2,16.0
2024-01-03,JC102,Grand St,29,8.731609195402301,4.95,27,2,0.9310344827586207,0.06896551724137931,24,5,0.20833333333333334,23.333333333333332
2024-01-03,JC103,Journal Square,18,7.272222222222221,5.583333333333333,17,1,0.9444444444444444,0.05555555555555555,21,-3,-0.14285714285714285,18.0
2024-01-03,JC104,Harborside,32,8.212500000000002,4.983333333333333,30,2,0.9375,0.0625,5,27,5.4,21.0
2024-01-03,JC105,Hoboken Ave at Monmouth St,22,7.13939393939394,6.35,18,4,0.8181818181818182,0.18181818181818182,27,-5,-0.18518518518518517,27.0
2024-01-03,JC109,Bergen Ave & Sip Ave,54,8.136728395061732,5.966666666666667,49,5,0.9074074074074074,0.09259259259259259,47,7,0.14893617021276595,45.333333333333336
2024-01-03,JC110,JC Medical Center,20,6.768333333333333,3.8833333333333333,18,2,0.9,0.1,25,-5,-0.2,20.666666666666668
2024-01-03,JC115,Grove St PATH,85,6.304117647058822,5.366666666666666,80,5,0.9411764705882353,0.058823529411764705,99,-14,-0.1414141414141414,89.33333333333333
2024-01-03,JC116,Exchange Pl,35,7.491904761904763,5.95,34,1,0.9714285714285714,0.02857142857142857,34,1,0.029411764705882353,37.0
2024-01-04,5235.05,S 3 St & Bedford Ave,1,8.383333333333333,8.383333333333333,0,1,0.0,1.0,,,,1.0
2024-01-04,5470.10,Greenwich St & Hubert St,1,19.666666666666668,19.666666666666668,1,0,1.0,0.0,,,,1.0
2024-01-04,HB101,Hoboken Terminal - Hudson St & Hudson Pl,46,6.678260869565216,4.866666666666666,38,8,0.8260869565217391,0.17391304347826086,56,-10,-0.17857142857142858,47.5
2024-01-04,HB102,Hoboken Terminal - River St & Hudson Pl,122,5.633879781420767,5.1,100,22,0.819672131147541,0.18032786885245902,96,26,0.2708333333333333,98.25
2024-01-04,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,44,8.620454545454546,6.666666666666667,29,15,0.6590909090909091,0.3409090909090909,37,7,0.1891891891891892,37.5
2024-01-04,HB105,City Hall - Washington St & 1 St,50,5.467000000000001,4.183333333333334,40,10,0.8,0.2,45,5,0.1111111111111111,45.5
2024-01-04,HB201,12 St & Sinatra Dr N,34,5.994117647058822,6.05,25,9,0.7352941176470589,0.2647058823529412,26,8,0.3076923076923077,27.75
2024-01-04,HB202,14 St Ferry - 14 St & Shipyard Ln,21,9.160317460317462,5.5,17,4,0.8095238095238095,0.19047619047619047,24,-3,-0.125,24.5
2024-01-04,HB203,Bloomfield St & 15 St,19,11.614035087719298,8.4,14,5,0.7368421052631579,0.2631578947368421,21,-2,-0.09523809523809523,22.0
2024-01-04,HB301,4 St & Grand St,33,5.121212121212121,4.783333333333333,27,6,0.8181818181818182,0.18181818181818182,27,6,0.2222222222222222,22.25
2024-01-04,HB302,6 St & Grand St,27,4.780246913580247,3.7,22,5,0.8148148148148148,0.18518518518518517,34,-7,-0.20588235294117646,22.25
2024-01-04,HB303,Clinton St & 7 St,30,4.860555555555556,4.8,26,4,0.8666666666666667,0.13333333333333333,33,-3,-0.09090909090909091,27.5
2024-01-04,HB304,7 St & Monroe St,31,5.621505376344086,5.033333333333333,27,4,0.8709677419354839,0.12903225806451613,26,5,0.19230769230769232,22.25
2024-01-04,HB305,9 St HBLR - Jackson St & 8 St,28,6.506547619047619,5.166666666666667,25,3,0.8928571428571429,0.10714285714285714,32,-4,-0.125,26.25
2024-01-04,HB401,Southwest Park - Jackson St & Observer Hwy,20,5.535833333333333,4.5,18,2,0.9,0.1,17,3,0.17647058823529413,15.5
2024-01-04,HB402,Madison St & 1 St,26,4.596153846153846,3.7666666666666666,23,3,0.8846153846153846,0.11538461538461539,33,-7,-0.21212121212121213,28.5
2024-01-04,HB404,Mama Johnson Field - 4 St & Jackson St,18,11.795370370370371,5.083333333333333,12,6,0.6666666666666666,0.3333333333333333,7,11,1.5714285714285714,14.0
2024-01-04,HB407,Adams St & 2 St,28,6.0458333333333325,3.95,20,8,0.7142857142857143,0.2857142857142857,17,11,0.6470588235294118,21.25
2024-01-04,HB408,Marshall St & 2 St,32,7.3968750000000005,4.833333333333333,24,8,0.75,0.25,37,-5,-0.13513513513513514,28.25
2024-01-04,HB409,Clinton St & Newark St,26,5.461538461538462,4.016666666666667,23,3,0.8846153846153846,0.11538461538461539,29,-3,-0.10344827586206896,27.5
2024-01-04,HB501,Columbus Park - Clinton St & 9 St,44,6.871969696969694,5.266666666666667,33,11,0.75,0.25,37,7,0.1891891891891892,33.75
2024-01-04,HB502,11 St & Washington St,31,6.171505376344084,5.35,20,11,0.6451612903225806,0.3548387096774194,44,-13,-0.29545454545454547,36.75
2024-01-04,HB503,Madison St & 10 St,24,4.835416666666666,3.9833333333333334,18,6,0.75,0.25,19,5,0.2631578947368421,20.0
2024-01-04,HB505,Willow Ave & 12 St,22,7.176515151515153,5.366666666666666,19,3,0.8636363636363636,0.13636363636363635,20,2,0.1,18.75
2024-01-04,HB506,Grand St & 14 St,34,8.261764705882355,5.65,27,7,0.7941176470588235,0.20588235294117646,21,13,0.6190476190476191,27.5
2024-01-04,HB601,Church Sq Park - 5 St & Park Ave,27,5.572222222222223,4.333333333333333,24,3,0.8888888888888888,0.1111111111111111,27,0,0.0,20.0
2024-01-04,HB602,Stevens - River Ter & 6 St,12,3.851388888888889,2.85,10,2,0.8333333333333334,0.16666666666666666,21,-9,-0.42857142857142855,14.75
2024-01-04,HB603,8 St & Washington St,37,5.81081081081081,4.066666666666666,32,5,0.8648648648648649,0.13513513513513514,31,6,0.1935483870967742,28.5
2024-01-04,HB608,2 St & Park Ave,19,6.592105263157895,5.933333333333334,14,5,0.7368421052631579,0.2631578947368421,14,5,0.35714285714285715,18.75
2024-01-04,HB609,River St & 1 St,49,6.202040816326527,4.9,47,2,0.9591836734693877,0.04081632653061224,47,2,0.0425531914893617,43.75
2024-01-04,HB610,Adams St & 12 St,5,5.573333333333332,4.883333333333334,5,0,1.0,0.0,10,-5,-0.5,8.25
2024-01-04,HB611,4 St & River St,23,6.619565217391305,6.15,14,9,0.6086956521739131,0.391304347826087,28,-5,-0.17857142857142858,26.5
2024-01-04,JC002,Paulus Hook,27,7.125308641975308,6.05,24,3,0.8888888888888888,0.1111111111111111,18,9,0.5,19.0
2024-01-04,JC003,City Hall,28,6.368452380952382,5.316666666666666,28,0,1.0,0.0,25,3,0.12,26.75
2024-01-04,JC006,Warren St,32,5.241145833333333,4.883333333333334,31,1,0.96875,0.03125,33,-1,-0.030303030303030304,28.75
2024-01-04,JC008,Newport Pkwy,29,9.23103448275862,7.466666666666667,24,5,0.8275862068965517,0.1724137931034483,50,-21,-0.42,38.25
2024-01-04,JC009,Hamilton Park,45,5.69,5.366666666666666,38,7,0.8444444444444444,0.15555555555555556,45,0,0.0,36.75
2024-01-04,JC013,Marin Light Rail,32,4.419791666666667,3.35,28,4,0.875,0.125,37,-5,-0.13513513513513514,28.75
2024-01-04,JC014,Columbus Drive,28,7.305357142857145,5.466666666666667,27,1,0.9642857142857143,0.03571428571428571,34,-6,-0.17647058823529413,30.0
2024-01-04,JC018,5 Corners Library,9,7.087037037037038,6.066666666666666,9,0,1.0,0.0,4,5,1.25,7.75
2024-01-04,JC019,Hilltop,8,10.304166666666667,5.583333333333333,7,1,0.875,0.125,12,-4,-0.3333333333333333,7.75
2024-01-04,JC020,Baldwin at Montgomery,10,6.6066666666666665,7.533333333333333,9,1,0.9,0.1,14,-4,-0.2857142857142857,13.5
2024-01-04,JC022,Oakland Ave,10,6.388333333333334,3.933333333333333,7,3,0.7,0.3,17,-7,-0.4117647058823529,13.25
2024-01-04,JC023,Brunswick St,33,5.814646464646463,4.966666666666667,30,3,0.9090909090909091,0.09090909090909091,30,3,0.1,17.25
2024-01-04,JC024,Pershing Field,11,13.334848484848488,7.833333333333333,9,2,0.8181818181818182,0.18181818181818182,6,5,0.8333333333333334,8.75
2024-01-04,JC027,Jersey & 6th St,16,6.496875,4.533333333333333,16,0,1.0,0.0,9,7,0.7777777777777778,12.75
2024-01-04,JC032,Newark Ave,20,5.951666666666666,5.55,18,2,0.9,0.1,29,-9,-0.3103448275862069,24.25
2024-01-04,JC034,Christ Hospital,16,7.049999999999999,6.0,14,2,0.875,0.125,12,4,0.3333333333333333,10.5
2024-01-04,JC035,Van Vorst Park,20,6.7575,4.933333333333334,18,2,0.9,0.1,23,-3,-0.13043478260869565,21.5
2024-01-04,JC038,Essex Light Rail,8,6.352083333333334,4.766666666666667,8,0,1.0,0.0,12,-4,-0.3333333333333333,11.0
2024-01-04,JC051,Union St,1,11.583333333333334,11.583333333333334,0,1,0.0,1.0,2,-1,-0.5,2.25
2024-01-04,JC052,Liberty Light Rail,17,10.40686274509804,6.45,16,1,0.9411764705882353,0.058823529411764705,24,-7,-0.2916666666666667,21.25
2024-01-04,JC053,Lincoln Park,4,8.608333333333334,5.966666666666667,4,0,1.0,0.0,7,-3,-0.42857142857142855,5.5
2024-01-04,JC055,McGinley Square,25,5.791333333333333,4.683333333333334,23,2,0.92,0.08,21,4,0.19047619047619047,19.75
2024-01-04,JC057,Riverview Park,10,8.918333333333333,8.633333333333333,8,2,0.8,0.2,14,-4,-0.2857142857142857,9.75
2024-01-04,JC059,Heights Elevator,5,6.486666666666666,6.066666666666666,5,0,1.0,0.0,3,2,0.6666666666666666,3.5
2024-01-04,JC063,Jackson Square,4,13.170833333333334,14.616666666666667,4,0,1.0,0.0,5,-1,-0.2,5.5
2024-01-04,JC065,Dey St,5,6.74,4.583333333333333,5,0,1.0,0.0,6,-1,-0.16666666666666666,4.75
2024-01-04,JC066,Newport PATH,54,7.573765432098766,6.8,49,5,0.9074074074074074,0.09259259259259259,55,-1,-0.01818181818181818,46.5
2024-01-04,JC072,Morris Canal,20,4.8,3.7333333333333334,19,1,0.95,0.05,26,-6,-0.23076923076923078,20.25
2024-01-04,JC074,Jersey & 3rd,11,5.119696969696969,3.35,11,0,1.0,0.0,27,-16,-0.5925925925925926,17.5
2024-01-04,JC075,Monmouth and 6th,18,5.97037037037037,3.5833333333333335,18,0,1.0,0.0,18,0,0.0,13.25
2024-01-04,JC076,Dixon Mills,11,5.131818181818182,4.466666666666667,9,2,0.8181818181818182,0.18181818181818182,15,-4,-0.26666666666666666,13.0
2024-01-04,JC077,Astor Place,11,9.784848484848485,8.083333333333334,11,0,1.0,0.0,7,4,0.5714285714285714,7.75
2024-01-04,JC078,Lafayette Park,20,7.6208333333333345,7.25,17,3,0.85,0.15,22,-2,-0.09090909090909091,18.5
2024-01-04,JC080,Leonard Gordon Park,10,13.396666666666667,8.2,9,1,0.9,0.1,6,4,0.6666666666666666,8.5
2024-01-04,JC081,Brunswick & 6th,23,6.836956521739132,5.316666666666666,20,3,0.8695652173913043,0.13043478260869565,23,0,0.0,17.25
2024-01-04,JC082,Manila & 1st,26,5.825000000000001,3.8666666666666667,23,3,0.8846153846153846,0.11538461538461539,34,-8,-0.23529411764705882,26.0
2024-01-04,JC084,Communipaw & Berry Lane,12,9.223611111111111,6.65,11,1,0.9166666666666666,0.08333333333333333,13,-1,-0.07692307692307693,9.75
2024-01-04,JC093,Fairmount Ave,24,6.484722222222222,4.05,20,4,0.8333333333333334,0.16666666666666666,17,7,0.4117647058823529,18.5
2024-01-04,JC094,Glenwood Ave,7,9.604761904761904,7.716666666666667,6,1,0.8571428571428571,0.14285714285714285,12,-5,-0.4166666666666667,8.25
2024-01-04,JC095,Bergen Ave,21,10.054761904761905,7.0,17,4,0.8095238095238095,0.19047619047619047,20,1,0.05,15.75
2024-01-04,JC097,York St & Marin Blvd,9,12.653703703703703,10.1,5,4,0.5555555555555556,0.4444444444444444,9,0,0.0,8.333333333333334
2024-01-04,JC098,Washington St,30,6.16611111111111,5.333333333333333,27,3,0.9,0.1,16,14,0.875,21.25
2024-01-04,JC099,Montgomery St,12,8.838888888888889,8.3,10,2,0.8333333333333334,0.16666666666666666,18,-6,-0.3333333333333333,15.0
2024-01-04,JC102,Grand St,30,4.540555555555555,4.566666666666666,29,1,0.9666666666666667,0.03333333333333333,29,1,0.034482758620689655,25.0
2024-01-04,JC103,Journal Square,19,6.108771929824562,5.366666666666666,16,3,0.8421052631578947,0.15789473684210525,18,1,0.05555555555555555,18.25
2024-01-04,JC104,Harborside,22,8.866666666666665,6.033333333333333,20,2,0.9090909090909091,0.09090909090909091,32,-10,-0.3125,21.25
2024-01-04,JC105,Hoboken Ave at Monmouth St,29,7.904022988505746,6.4,20,9,0.6896551724137931,0.3103448275862069,22,7,0.3181818181818182,27.5
2024-01-04,JC107,Grant Ave & MLK Dr,1,67.96666666666667,67.96666666666667,1,0,1.0,0.0,,,,1.0
2024-01-04,JC108,Bergen Ave & Stegman St,2,8.358333333333334,4.433333333333334,2,0,1.0,0.0,1,1,1.0,1.5
2024-01-04,JC109,Bergen Ave & Sip Ave,48,7.945138888888891,5.783333333333333,45,3,0.9375,0.0625,54,-6,-0.1111111111111111,46.0
2024-01-04,JC110,JC Medical Center,20,5.855,4.0,19,1,0.95,0.05,20,0,0.0,20.5
2024-01-04,JC115,Grove St PATH,106,5.7753144654088056,4.716666666666667,93,13,0.8773584905660378,0.12264150943396226,85,21,0.24705882352941178,93.5
2024-01-04,JC116,Exchange Pl,39,6.48034188034188,4.6,36,3,0.9230769230769231,0.07692307692307693,35,4,0.11428571428571428,37.5
2024-01-05,HB101,Hoboken Terminal - Hudson St & Hudson Pl,58,5.889655172413793,5.0,49,9,0.8448275862068966,0.15517241379310345,46,12,0.2608695652173913,49.6
2024-01-05,HB102,Hoboken Terminal - River St & Hudson Pl,103,7.038834951456311,5.133333333333334,92,11,0.8932038834951457,0.10679611650485436,122,-19,-0.1557377049180328,99.2
2024-01-05,HB103,South Waterfront Walkway - Sinatra Dr & 1 St,34,6.480882352941177,6.45,20,14,0.5882352941176471,0.4117647058823529,44,-10,-0.22727272727272727,36.8
2024-01-05,HB105,City Hall - Washington St & 1 St,36,7.37824074074074,5.65,29,7,0.8055555555555556,0.19444444444444445,50,-14,-0.28,43.6
2024-01-05,HB201,12 St & Sinatra Dr N,20,5.711666666666667,5.35,13,7,0.65,0.35,34,-14,-0.4117647058823529,26.2
2024-01-05,HB202,14 St Ferry - 14 St & Shipyard Ln,32,8.266666666666666,6.35,25,7,0.78125,0.21875,21,11,0.5238095238095238,26.0
2024-01-05,HB203,Bloomfield St & 15 St,24,6.630555555555554,5.783333333333333,18,6,0.75,0.25,19,5,0.2631578947368421,22.4
2024-01-05,HB301,4 St & Grand St,28,6.4797619047619035,4.933333333333334,20,8,0.7142857142857143,0.2857142857142857,33,-5,-0.15151515151515152,23.4
2024-01-05,HB302,6 St & Grand St,21,4.675396825396825,4.116666666666666,18,3,0.8571428571428571,0.14285714285714285,27,-6,-0.2222222222222222,22.0
2024-01-05,HB303,Clinton St & 7 St,34,4.177941176470587,3.816666666666667,28,6,0.8235294117647058,0.17647058823529413,30,4,0.13333333333333333,28.8
2024-01-05,HB304,7 St & Monroe St,24,6.045138888888887,5.233333333333333,18,6,0.75,0.25,31,-7,-0.22580645161290322,22.6
2024-01-05,HB305,9 St HBLR - Jackson St & 8 St,22,7.215909090909091,5.683333333333334,16,6,0.7272727272727273,0.2727272727272727,28,-6,-0.21428571428571427,25.4
2024-01-05,HB401,Southwest Park - Jackson St & Observer Hwy,21,5.6460317460317455,4.55,18,3,0.8571428571428571,0.14285714285714285,20,1,0.05,16.6
2024-01-05,HB402,Madison St & 1 St,31,4.046236559139785,3.75,22,9,0.7096774193548387,0.2903225806451613,26,5,0.19230769230769232,29.0
2024-01-05,HB404,Mama Johnson Field - 4 St & Jackson St,19,6.074561403508771,5.8,14,5,0.7368421052631579,0.2631578947368421,18,1,0.05555555555555555,15.0
2024-01-05,HB407,Adams St & 2 St,28,5.186904761904761,4.816666666666666,23,5,0.8214285714285714,0.17857142857142858,28,0,0.0,22.6
2024-01-05,HB408,Marshall St & 2 St,19,6.612280701754387,4.716666666666667,16,3,0.8421052631578947,0.15789473684210525,32,-13,-0.40625,26.4
2024-01-05,HB409,Clinton St & Newark St,18,5.381481481481481,4.733333333333333,15,3,0.8333333333333334,0.16666666666666666,26,-8,-0.3076923076923077,25.6
2024-01-05,HB501,Columbus Park - Clinton St & 9 St,45,5.808148148148148,5.116666666666666,34,11,0.7555555555555555,0.24444444444444444,44,1,0.022727272727272728,36.0
2024-01-05,HB502,11 St & Washington St,41,6.728861788617886,5.216666666666667,28,13,0.6829268292682927,0.3170731707317073,31,10,0.3225806451612903,37.6
2024-01-05,HB503,Madison St & 10 St,22,7.469696969696969,5.866666666666666,20,2,0.9090909090909091,0.09090909090909091,24,-2,-0.08333333333333333,20.4
2024-01-05,HB505,Willow Ave & 12 St,14,4.923809523809523,3.8,14,0,1.0,0.0,22,-8,-0.36363636363636365,17.8
2024-01-05,HB506,Grand St & 14 St,30,9.625,6.966666666666667,23,7,0.7666666666666667,0.23333333333333334,34,-4,-0.11764705882352941,28.0
2024-01-05,HB601,Church Sq Park - 5 St & Park Ave,33,5.628787878787879,4.816666666666666,19,14,0.5757575757575758,0.42424242424242425,27,6,0.2222222222222222,22.6
2024-01-05,HB602,Stevens - River Ter & 6 St,9,6.194444444444445,3.033333333333333,8,1,0.8888888888888888,0.1111111111111111,12,-3,-0.25,13.6
2024-01-05,HB603,8 St & Washington St,40,4.7666666666666675,3.6333333333333333,35,5,0.875,0.125,37,3,0.08108108108108109,30.8
2024-01-05,HB608,2 St & Park Ave,15,5.005555555555556,3.75,12,3,0.8,0.2,19,-4,-0.21052631578947367,18.0
2024-01-05,HB609,River St & 1 St,40,6.027083333333334,5.7,33,7,0.825,0.175,49,-9,-0.1836734693877551,43.0
2024-01-05,HB610,Adams St & 12 St,14,7.113095238095239,4.85,10,4,0.7142857142857143,0.2857142857142857,5,9,1.8,9.4
2024-01-05,HB611,4 St & River St,18,4.075,2.4833333333333334,9,9,0.5,0.5,23,-5,-0.21739130434782608,24.8
2024-01-05,JC002,Paulus Hook,11,21.651515151515152,12.966666666666667,11,0,1.0,0.0,27,-16,-0.5925925925925926,17.4
2024-01-05,JC003,City Hall,22,5.446212121212121,4.383333333333334,20,2,0.9090909090909091,0.09090909090909091,28,-6,-0.21428571428571427,25.8
2024-01-05,JC006,Warren St,20,6.612499999999999,3.683333333333333,20,0,1.0,0.0,32,-12,-0.375,27.0
2024-01-05,JC008,Newport Pkwy,35,11.531904761904762,7.5,29,6,0.8285714285714286,0.17142857142857143,29,6,0.20689655172413793,37.6
2024-01-05,JC009,Hamilton Park,40,6.579583333333334,4.95,34,6,0.85,0.15,45,-5,-0.1111111111111111,37.4
2024-01-05,JC013,Marin Light Rail,36,6.173148148148148,3.8,30,6,0.8333333333333334,0.16666666666666666,32,4,0.125,30.2
2024-01-05,JC014,Columbus Drive,23,8.252173913043478,8.183333333333334,21,2,0.9130434782608695,0.08695652173913043,28,-5,-0.17857142857142858,28.6
2024-01-05,JC018,5 Corners Library,4,7.404166666666667,5.9,4,0,1.0,0.0,9,-5,-0.5555555555555556,7.0
2024-01-05,JC019,Hilltop,17,12.837254901960781,8.15,12,5,0.7058823529411765,0.29411764705882354,8,9,1.125,9.6
2024-01-05,JC020,Baldwin at Montgomery,18,6.222222222222222,5.1,16,2,0.8888888888888888,0.1111111111111111,10,8,0.8,14.4
2024-01-05,JC022,Oakland Ave,9,7.479629629629629,6.7,8,1,0.8888888888888888,0.1111111111111111,10,-1,-0.1,12.4
2024-01-05,JC023,Brunswick St,18,5.809259259259259,4.516666666666667,17,1,0.9444444444444444,0.05555555555555555,33,-15,-0.45454545454545453,17.4
2024-01-05,JC024,Pershing Field,13,11.420512820512819,7.966666666666667,12,1,0.9230769230769231,0.07692307692307693,11,2,0.18181818181818182,9.6
2024-01-05,JC027,Jersey & 6th St,16,5.390625,3.7666666666666666,15,1,0.9375,0.0625,16,0,0.0,13.4
2024-01-05,JC032,Newark Ave,26,6.921794871794872,6.0,23,3,0.8846153846153846,0.11538461538461539,20,6,0.3,24.6
2024-01-05,JC034,Christ Hospital,13,6.870512820512821,6.433333333333334,12,1,0.9230769230769231,0.07692307692307693,16,-3,-0.1875,11.0
2024-01-05,JC035,Van Vorst Park,16,6.273958333333333,4.516666666666667,14,2,0.875,0.125,20,-4,-0.2,20.4
2024-01-05,JC038,Essex Light Rail,13,8.108974358974358,4.833333333333333,11,2,0.8461538461538461,0.15384615384615385,8,5,0.625,11.4
2024-01-05,JC051,Union St,2,12.183333333333334,8.7,1,1,0.5,0.5,1,1,1.0,2.2
2024-01-05,JC052,Liberty Light Rail,17,11.181372549019606,8.15,16,1,0.9411764705882353,0.058823529411764705,17,0,0.0,20.4
2024-01-05,JC053,Lincoln Park,8,9.177083333333334,6.933333333333334,8,0,1.0,0.0,4,4,1.0,6.0
2024-01-05,JC055,McGinley Square,14,7.105952380952381,4.683333333333334,12,2,0.8571428571428571,0.14285714285714285,25,-11,-0.44,18.6
2024-01-05,JC057,Riverview Park,15,8.701111111111112,8.3,11,4,0.7333333333333333,0.26666666666666666,10,5,0.5,10.8
2024-01-05,JC059,Heights Elevator,8,10.524999999999999,9.7,6,2,0.75,0.25,5,3,0.6,4.4
2024-01-05,JC063,Jackson Square,4,38.5,14.75,2,2,0.5,0.5,4,0,0.0,5.2
2024-01-05,JC065,Dey St,7,4.278571428571429,3.1666666666666665,6,1,0.8571428571428571,0.14285714285714285,5,2,0.4,5.2
2024-01-05,JC066,Newport PATH,50,8.286666666666667,6.683333333333334,45,5,0.9,0.1,54,-4,-0.07407407407407407,47.2
2024-01-05,JC072,Morris Canal,22,4.277272727272727,3.066666666666667,20,2,0.9090909090909091,0.09090909090909091,20,2,0.1,20.6
2024-01-05,JC074,Jersey & 3rd,17,7.991176470588235,5.183333333333334,16,1,0.9411764705882353,0.058823529411764705,11,6,0.5454545454545454,17.4
